1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,25
26,26
27,27
28,28
29,29
30,30
31,31
32,32
33,33
34,34
35,35
36,36
37,37
38,38
39,39
40,40
41,41
42,42
43,43
44,44
45,45
46,46
47,47
48,48
49,49
50,50
51,51
51,52
52,53
53,54
54,55
55,56
56,57
56,58
56,59
56,60
56,61
57,62
58,63
58,64
59,65
60,66
61,67
62,68
63,69
64,70
65,71
66,72
67,73
68,74
69,75
69,76
69,77
69,78
69,79
70,80
71,81
72,82
73,83
74,84
75,85
76,86
77,87
78,88
79,89
80,90
81,91
82,92
83,93
84,94
85,95
86,96
87,97
88,98
89,99
90,100
90,101
91,102
92,103
93,104
94,105
94,106
95,107
96,108
97,109
97,110
97,111
98,112
98,113
99,114
99,115
100,116
101,117
102,118
103,119
104,120
105,121
106,122
107,123
108,124
108,125
109,126
110,127
111,128
112,129
113,130
113,131
114,132
115,133
115,134
116,135
116,136
117,137
117,138
117,139
118,140
118,141
118,142
118,143
118,144
118,145
119,146
119,147
119,148
120,149
121,150
121,151
121,152
121,153
122,154
122,155
122,156
123,157
124,158
125,159
126,160
127,161
127,162
128,163
129,164
130,165
131,166
131,167
132,168
133,169
134,170
135,171
136,172
137,173
138,174
139,175
139,176
140,177
141,178
141,179
142,180
143,181
144,182
144,183
145,184
146,185
147,186
148,187
149,188
150,189
151,190
152,191
153,192
154,193
155,194
156,195
157,196
157,197
157,198
158,199
159,200
160,201
161,202
161,203
162,204
163,205
164,206
165,207
166,208
167,209
167,210
168,211
169,212
170,213
171,214
172,215
173,216
174,217
174,218
175,219
175,220
176,221
177,222
178,223
179,224
180,225
181,226
182,227
183,228
184,229
185,230
186,231
187,232
188,233
189,234
190,235
191,236
192,237
193,238
194,239
195,240
196,241
197,242
198,243
199,244
199,245
199,246
200,247
201,248
202,249
203,250
204,251
205,252
206,253
207,254
208,255
209,256
210,257
211,258
211,259
211,260
211,261
211,262
211,263
211,264
211,265
212,266
213,267
214,268
215,269
216,270
217,271
218,272
219,273
219,274
220,275
221,276
222,277
223,278
224,279
225,280
226,281
227,282
228,283
229,284
230,285
231,286
232,287
232,288
232,289
233,290
233,291
234,292
235,293
236,294
237,295
238,296
239,297
240,298
241,299
242,300
243,301
244,302
245,303
246,304
247,305
248,306
249,307
250,308
251,309
252,310
253,311
254,312
255,313
256,314
257,315
258,316
259,317
260,318
261,319
262,320
263,321
264,322
265,323
266,324
267,325
268,326
269,327
270,328
271,329
272,330
273,331
274,332
275,333
276,334
277,335
278,336
279,337
280,338
281,339
282,340
283,341
284,342
285,343
286,344
287,345
288,346
289,347
290,348
290,349
291,350
292,351
293,352
294,353
295,354
296,355
297,356
298,357
299,358
299,359
300,360
301,361
302,362
303,363
304,364
304,365
305,366
306,367
307,368
308,369
309,370
310,371
311,372
312,373
312,374
313,375
314,376
315,377
316,378
317,379
318,380
319,381
320,382
321,383
322,384
323,385
324,386
325,387
326,388
327,389
328,390
329,391
330,392
331,393
332,394
333,395
334,396
335,397
336,398
337,399
338,400
339,401
340,402
341,403
342,404
343,405
344,406
345,407
346,408
347,409
348,410
349,411
350,412
351,413
352,414
353,415
353,416
354,417
355,418
356,419
357,420
358,421
359,422
360,423
360,424
361,425
362,426
363,427
364,428
365,429
366,430
367,431
368,432
369,433
370,434
371,435
372,436
373,437
374,438
374,439
375,440
376,441
377,442
378,443
379,444
379,445
379,446
380,447
381,448
382,449
383,450
384,451
385,452
386,453
387,454
388,455
389,456
390,457
391,458
392,459
393,460
394,461
395,462
396,463
397,464
398,465
399,466
399,467
399,468
400,469
401,470
402,471
403,472
403,473
404,474
405,475
406,476
407,477
408,478
409,479
410,480
411,481
412,482
413,483
414,484
415,485
416,486
416,487
417,488
418,489
418,490
419,491
420,492
420,493
420,494
420,495
420,496
420,497
420,498
420,499
420,500
421,501
422,502
422,503
423,504
423,505
423,506
424,507
425,508
426,509
427,510
428,511
429,512
429,513
429,514
429,515
429,516
430,517
431,518
432,519
433,520
434,521
434,522
435,523
436,524
436,525
437,526
438,527
438,528
438,529
438,530
439,531
440,532
441,533
442,534
443,535
443,536
443,537
443,538
443,539
443,540
443,541
443,542
443,543
444,544
444,545
444,546
444,547
445,548
445,549
445,550
445,551
445,552
446,553
446,554
446,555
446,556
446,557
447,558
447,559
447,560
448,561
449,562
450,563
451,564
452,565
452,566
452,567
452,568
452,569
452,570
452,571
452,572
453,573
454,574
455,575
456,576
457,577
457,578
458,579
459,580
460,581
460,582
460,583
460,584
460,585
460,586
460,587
460,588
460,589
460,590
460,591
460,592
460,593
460,594
460,595
460,596
461,597
462,598
463,599
464,600
465,601
465,602
466,603
467,604
468,605
468,606
468,607
468,608
468,609
468,610
468,611
468,612
468,613
468,614
469,615
469,616
470,617
471,618
472,619
472,620
473,621
474,622
475,623
475,624
475,625
475,626
475,627
476,628
477,629
477,630
477,631
477,632
478,633
478,634
478,635
478,636
478,637
478,638
479,639
479,640
480,641
481,642
482,643
483,644
484,645
485,646
485,647
485,648
485,649
485,650
485,651
485,652
485,653
485,654
485,655
485,656
485,657
485,658
486,659
487,660
488,661
489,662
490,663
491,664
491,665
492,666
493,667
493,668
493,669
493,670
494,671
495,672
495,673
496,674
497,675
498,676
499,677
499,678
499,679
500,680
501,681
502,682
503,683
504,684
504,685
504,686
504,687
505,688
506,689
507,690
508,691
508,692
509,693
510,694
511,695
512,696
513,697
514,698
515,699
516,700
