0,-1
1,-1
2,-1
3,-1
4,-1
5,-1
6,-1
7,-1
8,-1
9,-1
10,0
11,1
12,1
13,2
14,3
15,14
16,0
17,0
18,0
19,10
20,10
21,20
22,1
23,1
24,1
25,23
26,13
27,3
28,3
29,3
30,3
31,30
32,31
33,32
34,31
35,31
36,31
37,32
38,33
39,38
40,36
41,9
42,7
43,42
44,42
45,42
46,42
47,46
48,13
49,42
50,45
51,45
52,42
53,52
54,1
55,27
56,3
57,29
58,30
59,46
60,42
61,60
62,42
63,45
64,42
65,59
66,59
67,59
68,59
69,19
70,0
71,0
72,0
73,20
74,73
75,0
76,0
77,12
78,1
79,23
80,1
81,54
82,77
83,77
84,1
85,83
86,82
87,12
88,42
89,31
90,31
91,31
92,36
93,36
94,32
95,31
96,95
97,36
98,97
99,37
100,36
101,31
102,98
103,38
104,2
105,2
106,105
107,106
108,2
109,108
110,2
111,110
112,13
113,13
114,69
115,3
116,3
117,116
118,4
119,118
120,118
121,120
122,120
123,120
124,121
125,46
126,9
127,20
128,54
129,128
130,129
131,129
132,40
133,46
134,133
135,133
136,133
137,37
138,6
139,133
140,42
141,42
142,46
143,142
144,46
145,62
146,46
147,46
148,46
149,148
150,36
151,150
152,150
153,150
154,153
155,151
156,155
157,155
158,151
159,153
160,158
161,150
162,7
163,47
164,128
165,128
166,132
167,128
168,128
169,150
170,150
171,132
172,150
173,110
174,47
175,42
176,52
177,176
178,176
179,42
180,179
181,180
182,181
183,181
184,181
185,181
186,185
187,183
188,183
189,183
190,180
191,187
192,191
193,177
194,193
195,194
196,131
197,196
198,151
199,198
200,108
201,115
202,116
203,117
204,4
205,181
206,205
207,206
208,49
209,196
210,209
211,152
212,150
213,212
214,142
215,214
216,4
217,74
218,217
219,218
220,217
221,220
222,221
223,221
224,221
225,224
226,225
227,226
228,226
229,228
230,228
231,228
232,231
233,228
234,233
235,234
236,234
237,232
238,237
239,234
240,239
241,240
242,241
243,239
244,243
245,244
246,245
247,239
248,247
249,245
250,241
251,250
252,241
253,245
254,244
255,254
256,240
257,256
258,257
259,258
260,256
261,257
262,241
263,243
264,263
265,264
266,265
267,265
268,266
269,267
270,265
271,264
272,269
273,264
274,239
275,244
276,246
277,276
278,251
279,278
280,255
281,239
282,218
283,282
284,282
285,284
286,284
287,286
288,286
289,288
290,289
291,290
292,290
293,292
294,292
295,294
296,292
297,290
298,297
299,290
