1,1
2,2
2,3
3,4
4,5
5,6
5,7
5,8
5,9
6,10
7,11
8,12
8,13
9,14
9,15
10,16
11,17
12,18
13,19
14,20
15,21
16,22
17,23
17,24
18,25
19,26
20,27
20,28
21,29
21,30
22,31
23,32
23,33
24,34
25,35
26,36
27,37
28,38
29,39
30,40
31,41
32,42
33,43
34,44
35,45
36,46
37,47
38,48
39,49
40,50
41,51
42,52
43,53
44,54
45,55
46,56
46,57
46,58
47,59
48,60
48,61
49,62
49,63
49,64
49,65
49,66
49,67
49,68
50,69
51,70
51,71
51,72
52,73
53,74
54,75
55,76
55,77
56,78
57,79
58,80
58,81
59,82
59,83
60,84
60,85
61,86
62,87
63,88
64,89
65,90
66,91
67,92
68,93
69,94
70,95
71,96
72,97
73,98
74,99
75,100
76,101
77,102
78,103
79,104
80,105
81,106
82,107
83,108
84,109
85,110
86,111
87,112
88,113
89,114
89,115
90,116
91,117
92,118
93,119
93,120
94,121
95,122
95,123
96,124
97,125
98,126
99,127
100,128
101,129
102,130
103,131
104,132
105,133
106,134
107,135
108,136
109,137
109,138
109,139
109,140
110,141
111,142
111,143
112,144
113,145
114,146
115,147
116,148
116,149
116,150
117,151
117,152
118,153
119,154
120,155
120,156
120,157
120,158
120,159
120,160
121,161
121,162
121,163
121,164
122,165
123,166
124,167
124,168
125,169
125,170
125,171
126,172
127,173
127,174
127,175
127,176
128,177
128,178
128,179
128,180
129,181
130,182
130,183
131,184
131,185
132,186
133,187
134,188
135,189
136,190
137,191
138,192
138,193
139,194
139,195
139,196
139,197
140,198
141,199
142,200
142,201
143,202
144,203
144,204
144,205
144,206
145,207
145,208
145,209
146,210
147,211
147,212
147,213
148,214
148,215
148,216
148,217
148,218
148,219
149,220
150,221
150,222
151,223
152,224
153,225
154,226
154,227
154,228
155,229
156,230
156,231
157,232
158,233
159,234
159,235
160,236
161,237
162,238
163,239
164,240
165,241
165,242
165,243
165,244
165,245
165,246
165,247
166,248
167,249
168,250
168,251
169,252
170,253
171,254
172,255
173,256
174,257
174,258
174,259
175,260
176,261
176,262
177,263
178,264
178,265
178,266
178,267
178,268
178,269
178,270
178,271
178,272
178,273
178,274
178,275
178,276
178,277
178,278
178,279
178,280
178,281
178,282
178,283
178,284
178,285
178,286
178,287
178,288
178,289
178,290
178,291
178,292
178,293
178,294
178,295
179,296
179,297
179,298
179,299
179,300
179,301
179,302
179,303
180,304
181,305
182,306
182,307
182,308
182,309
182,310
183,311
184,312
184,313
184,314
184,315
184,316
184,317
184,318
184,319
185,320
185,321
185,322
185,323
185,324
186,325
186,326
186,327
187,328
188,329
189,330
189,331
190,332
190,333
191,334
191,335
191,336
191,337
191,338
191,339
191,340
192,341
192,342
192,343
192,344
193,345
194,346
195,347
196,348
197,349
198,350
199,351
199,352
200,353
201,354
202,355
203,356
204,357
204,358
205,359
206,360
207,361
208,362
209,363
210,364
211,365
212,366
213,367
214,368
215,369
216,370
217,371
218,372
218,373
219,374
220,375
220,376
221,377
221,378
221,379
221,380
221,381
222,382
222,383
223,384
223,385
224,386
224,387
224,388
224,389
225,390
226,391
226,392
226,393
227,394
228,395
229,396
229,397
230,398
231,399
232,400
233,401
233,402
233,403
234,404
235,405
236,406
237,407
238,408
239,409
240,410
241,411
242,412
243,413
244,414
245,415
246,416
247,417
248,418
249,419
250,420
251,421
252,422
253,423
254,424
255,425
256,426
257,427
258,428
259,429
260,430
261,431
262,432
263,433
264,434
265,435
266,436
267,437
268,438
269,439
270,440
271,441
272,442
273,443
274,444
275,445
276,446
277,447
278,448
279,449
280,450
281,451
282,452
283,453
283,454
284,455
284,456
284,457
284,458
285,459
285,460
285,461
286,462
287,463
288,464
288,465
289,466
290,467
290,468
291,469
292,470
293,471
294,472
295,473
295,474
296,475
296,476
296,477
297,478
297,479
297,480
298,481
298,482
298,483
298,484
298,485
299,486
300,487
301,488
301,489
301,490
302,491
303,492
303,493
304,494
305,495
306,496
306,497
306,498
307,499
307,500
