0,-1
1,-1
2,-1
3,-1
4,-1
5,-1
6,-1
7,-1
8,-1
9,-1
10,-1
11,-1
12,-1
13,-1
14,-1
15,-1
16,-1
17,-1
18,-1
19,-1
20,-1
21,-1
22,-1
23,-1
24,-1
25,-1
26,-1
27,-1
28,-1
29,-1
30,-1
31,-1
32,-1
33,29
34,10
35,9
36,3
37,30
38,37
39,37
40,37
41,37
42,37
43,38
44,43
45,38
46,37
47,45
48,12
49,48
50,37
51,23
52,51
53,28
54,53
55,0
56,31
57,56
58,37
59,38
60,22
61,35
62,61
63,61
64,35
65,64
66,64
67,7
68,38
69,38
70,22
71,9
72,4
73,41
74,41
75,38
76,38
77,76
78,38
79,38
80,79
81,43
82,40
83,38
84,9
85,24
86,24
87,86
88,86
89,88
90,88
91,90
92,90
93,90
94,93
95,90
96,95
97,95
98,95
99,94
100,28
101,100
102,100
103,82
104,24
105,104
106,69
107,56
108,107
109,108
110,108
111,110
112,108
113,112
114,108
115,95
116,24
117,116
118,69
119,118
120,88
121,120
122,120
123,122
124,123
125,122
126,37
127,126
128,126
129,127
130,129
131,129
132,126
133,132
134,128
135,2
136,135
137,135
138,38
139,138
140,139
141,139
142,138
143,139
144,139
145,139
146,38
147,37
148,37
149,38
150,43
151,150
152,43
153,75
154,153
155,153
156,153
157,156
158,156
159,153
160,157
161,133
162,79
163,126
164,163
165,37
166,37
167,166
168,166
169,168
170,166
171,166
172,166
173,166
174,166
175,166
176,166
177,166
178,166
179,166
180,166
181,139
182,181
183,31
184,31
185,58
186,185
187,186
188,185
189,188
190,189
191,190
192,188
193,7
194,193
195,18
196,21
197,22
198,23
199,37
200,157
201,166
202,95
203,129
204,107
205,107
206,205
207,206
208,205
209,205
210,209
211,88
212,211
213,106
214,170
215,163
216,166
217,216
218,166
219,173
220,38
221,220
222,1
223,27
224,185
225,185
226,186
227,206
228,135
229,18
230,22
231,56
232,139
233,90
234,206
235,234
236,235
237,236
238,237
239,237
240,237
241,239
242,237
243,236
244,236
245,24
246,139
247,246
248,107
249,248
250,205
251,104
252,117
253,252
254,253
255,253
256,254
257,254
258,253
259,253
260,255
261,260
262,144
263,174
264,157
265,132
266,126
267,31
268,267
269,268
270,268
271,268
272,267
273,24
274,95
275,224
276,7
277,21
278,24
279,206
280,279
281,279
282,24
283,282
284,283
285,89
286,268
287,123
288,120
289,288
290,141
291,9
292,151
293,27
294,158
295,126
296,86
297,296
298,266
299,282
