1,1
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
12,13
13,14
14,15
15,16
16,17
17,18
18,19
19,20
20,21
21,22
22,23
23,24
24,25
25,26
26,27
27,28
28,29
29,30
30,31
31,32
32,33
32,34
33,35
34,36
34,37
35,38
36,39
37,40
38,41
39,42
40,43
41,44
42,45
43,46
44,47
45,48
46,49
47,50
48,51
49,52
50,53
51,54
52,55
53,56
54,57
55,58
56,59
56,60
57,61
58,62
59,63
59,64
60,65
61,66
61,67
62,68
63,69
63,70
64,71
65,72
66,73
67,74
68,75
69,76
70,77
71,78
72,79
73,80
74,81
75,82
76,83
76,84
77,85
78,86
79,87
80,88
81,89
82,90
82,91
82,92
83,93
84,94
84,95
85,96
85,97
85,98
85,99
85,100
86,101
87,102
88,103
88,104
89,105
90,106
90,107
91,108
92,109
93,110
94,111
95,112
96,113
97,114
98,115
98,116
99,117
100,118
101,119
102,120
103,121
104,122
105,123
105,124
106,125
107,126
108,127
109,128
110,129
111,130
112,131
113,132
114,133
115,134
116,135
117,136
118,137
119,138
120,139
121,140
122,141
123,142
124,143
125,144
126,145
127,146
128,147
129,148
130,149
131,150
132,151
132,152
133,153
134,154
135,155
136,156
137,157
138,158
139,159
140,160
141,161
142,162
143,163
143,164
144,165
145,166
146,167
147,168
148,169
149,170
150,171
151,172
152,173
153,174
154,175
155,176
156,177
157,178
157,179
158,180
159,181
159,182
159,183
160,184
160,185
161,186
162,187
163,188
164,189
165,190
166,191
167,192
168,193
169,194
170,195
170,196
171,197
172,198
173,199
174,200
175,201
176,202
176,203
177,204
178,205
179,206
179,207
180,208
181,209
182,210
183,211
184,212
185,213
186,214
187,215
188,216
189,217
190,218
190,219
191,220
192,221
193,222
193,223
193,224
193,225
193,226
194,227
195,228
196,229
196,230
197,231
198,232
199,233
199,234
200,235
201,236
202,237
202,238
203,239
203,240
203,241
204,242
205,243
205,244
205,245
206,246
207,247
208,248
209,249
210,250
211,251
212,252
213,253
214,254
215,255
216,256
217,257
218,258
219,259
220,260
221,261
222,262
223,263
224,264
225,265
226,266
227,267
228,268
229,269
230,270
231,271
232,272
233,273
233,274
233,275
234,276
235,277
235,278
236,279
237,280
238,281
239,282
240,283
241,284
242,285
242,286
242,287
242,288
243,289
243,290
243,291
244,292
244,293
244,294
244,295
245,296
246,297
246,298
247,299
247,300
