1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,11
11,12
12,14
13,15
14,16
15,17
16,18
17,19
18,20
19,21
20,22
21,23
22,24
23,25
24,26
25,27
26,28
27,29
28,30
29,31
30,32
31,33
32,34
33,35
34,36
35,37
36,38
37,39
38,40
39,41
40,42
41,43
42,45
43,46
44,47
45,48
46,49
47,51
48,52
49,53
50,55
51,57
52,58
53,59
54,60
55,61
56,62
57,64
58,65
59,66
60,67
61,68
62,69
63,70
64,71
65,72
66,73
67,75
68,76
69,77
70,79
71,80
72,81
73,82
74,87
75,88
76,89
77,90
78,92
79,93
80,94
81,95
82,97
83,98
84,99
85,101
86,103
87,105
88,106
89,114
90,120
91,123
92,124
93,127
94,128
95,130
96,131
97,132
98,134
99,138
100,139
101,140
102,141
103,142
104,144
105,149
106,151
107,152
108,166
109,170
110,188
111,193
112,194
113,199
114,201
115,202
116,226
117,238
118,240
119,241
120,244
121,245
122,246
123,247
124,248
125,249
126,259
127,260
128,261
129,271
130,272
131,348
132,349
133,351
134,352
135,353
136,354
137,355
138,356
139,358
140,359
141,361
142,362
143,363
144,365
145,367
146,368
147,369
148,371
149,372
150,373
151,374
152,375
153,376
154,377
155,378
156,379
157,380
158,381
159,382
160,391
161,392
162,393
163,394
164,415
165,426
166,481
