1,1
2,2
3,3
4,4
5,5
6,6
7,7
7,8
8,9
9,10
10,11
11,12
12,13
13,14
14,15
15,16
16,17
17,18
18,19
19,20
20,21
20,22
21,23
21,24
21,25
21,26
21,27
21,28
21,29
21,30
21,31
21,32
21,33
21,34
21,35
21,36
21,37
21,38
21,39
21,40
21,41
21,42
21,43
21,44
22,45
22,46
22,47
22,48
22,49
22,50
22,51
22,52
22,53
22,54
22,55
23,56
23,57
23,58
23,59
23,60
23,61
23,62
23,63
23,64
23,65
23,66
23,67
23,68
23,69
23,70
23,71
24,72
25,73
25,74
25,75
26,76
27,77
28,78
28,79
28,80
28,81
28,82
28,83
28,84
28,85
28,86
28,87
28,88
28,89
29,90
29,91
29,92
29,93
29,94
29,95
30,96
30,97
31,98
31,99
31,100
31,101
32,102
32,103
33,104
34,105
34,106
35,107
36,108
37,109
38,110
39,111
40,112
41,113
42,114
43,115
44,116
45,117
46,118
47,119
48,120
49,121
50,122
51,123
52,124
53,125
54,126
55,127
56,128
57,129
58,130
59,131
60,132
61,133
62,134
62,135
62,136
62,137
63,138
64,139
64,140
64,141
64,142
64,143
65,144
66,145
67,146
68,147
69,148
70,149
71,150
72,151
73,152
74,153
75,154
76,155
77,156
78,157
79,158
80,159
80,160
80,161
81,162
81,163
82,164
83,165
84,166
85,167
85,168
86,169
87,170
88,171
88,172
88,173
89,174
90,175
90,176
90,177
91,178
92,179
92,180
93,181
94,182
95,183
96,184
97,185
98,186
99,187
100,188
101,189
102,190
103,191
104,192
105,193
106,194
107,195
108,196
109,197
109,198
109,199
109,200
109,201
109,202
109,203
110,204
111,205
112,206
112,207
112,208
112,209
112,210
112,211
112,212
113,213
114,214
115,215
116,216
117,217
118,218
119,219
120,220
121,221
122,222
123,223
124,224
124,225
125,226
126,227
127,228
128,229
128,230
128,231
129,232
130,233
130,234
131,235
131,236
131,237
131,238
131,239
131,240
131,241
131,242
131,243
132,244
133,245
134,246
135,247
136,248
136,249
136,250
137,251
137,252
137,253
137,254
137,255
137,256
137,257
137,258
137,259
137,260
137,261
138,262
139,263
140,264
141,265
142,266
143,267
144,268
144,269
144,270
144,271
144,272
144,273
145,274
146,275
147,276
147,277
148,278
149,279
149,280
149,281
149,282
150,283
151,284
152,285
152,286
152,287
152,288
152,289
152,290
152,291
153,292
153,293
153,294
154,295
155,296
156,297
157,298
157,299
157,300
158,301
159,302
159,303
159,304
159,305
159,306
160,307
161,308
161,309
162,310
163,311
163,312
164,313
164,314
164,315
165,316
165,317
166,318
166,319
166,320
167,321
168,322
169,323
170,324
170,325
171,326
172,327
172,328
173,329
173,330
173,331
173,332
173,333
173,334
173,335
174,336
175,337
176,338
177,339
178,340
179,341
180,342
181,343
181,344
181,345
181,346
182,347
183,348
183,349
183,350
184,351
185,352
186,353
187,354
187,355
187,356
187,357
188,358
188,359
189,360
189,361
189,362
190,363
190,364
190,365
190,366
191,367
191,368
192,369
192,370
192,371
192,372
192,373
192,374
193,375
193,376
193,377
193,378
193,379
193,380
193,381
193,382
193,383
193,384
193,385
193,386
193,387
193,388
193,389
193,390
193,391
193,392
193,393
193,394
193,395
193,396
193,397
193,398
193,399
193,400
193,401
194,402
195,403
196,404
197,405
198,406
199,407
200,408
200,409
201,410
201,411
201,412
201,413
201,414
201,415
201,416
201,417
201,418
201,419
201,420
201,421
201,422
201,423
201,424
201,425
201,426
201,427
201,428
201,429
201,430
201,431
201,432
201,433
201,434
201,435
201,436
201,437
201,438
201,439
201,440
201,441
201,442
201,443
201,444
201,445
201,446
201,447
201,448
201,449
201,450
201,451
201,452
201,453
201,454
201,455
201,456
201,457
201,458
201,459
201,460
201,461
201,462
201,463
201,464
201,465
201,466
201,467
201,468
201,469
201,470
201,471
201,472
201,473
201,474
201,475
201,476
201,477
201,478
201,479
201,480
201,481
201,482
201,483
201,484
201,485
201,486
201,487
201,488
201,489
201,490
201,491
201,492
201,493
201,494
201,495
201,496
201,497
201,498
202,499
203,500
204,501
205,502
206,503
206,504
206,505
206,506
206,507
206,508
206,509
206,510
206,511
206,512
206,513
206,514
206,515
206,516
206,517
206,518
206,519
206,520
206,521
206,522
206,523
206,524
207,525
208,526
208,527
209,528
210,529
210,530
210,531
210,532
210,533
210,534
210,535
210,536
210,537
210,538
211,539
211,540
211,541
211,542
211,543
211,544
211,545
211,546
211,547
211,548
212,549
212,550
212,551
212,552
212,553
212,554
212,555
212,556
212,557
212,558
212,559
212,560
212,561
212,562
212,563
212,564
212,565
212,566
